Word,Valence,Arousal,Dominance,Category,Flair,Stanza
spurned,0.311,0.267,0.289,,NEGATIVE,NEUTRAL
humanitarian,0.7859999999999999,0.317,0.7090000000000001,,POSITIVE,NEUTRAL
inquiries,0.32,0.3,0.31,,POSITIVE,NEUTRAL
humanities,0.7290000000000001,0.325,0.677,,POSITIVE,NEUTRAL
humanity,0.75,0.36,0.727,,POSITIVE,NEUTRAL
pa,0.3,0.3,0.3,,POSITIVE,NEUTRAL
hollis,0.3,0.3,0.3,,POSITIVE,NEUTRAL
elisa,0.3,0.3,0.3,,POSITIVE,NEUTRAL
springfield,0.31,0.31,0.29,,POSITIVE,NEUTRAL
humankind,0.885,0.39399999999999996,0.7140000000000001,,POSITIVE,NEUTRAL
stork,0.31,0.31,0.29,,POSITIVE,NEUTRAL
shortages,0.31,0.31,0.29,,NEGATIVE,NEGATIVE
humanoid,0.521,0.462,0.491,,POSITIVE,NEUTRAL
spurring,0.31,0.28,0.32,,NEGATIVE,NEUTRAL
pins,0.31,0.28,0.32,,POSITIVE,NEUTRAL
humanrights,0.792,0.5589999999999999,0.73,,POSITIVE,NEUTRAL
velcro,0.31,0.28,0.32,,NEGATIVE,NEUTRAL
fasteners,0.31,0.28,0.32,,POSITIVE,NEUTRAL
humble,0.867,0.23600000000000002,0.483,,POSITIVE,POSITIVE
columbus,0.3,0.3,0.3,,POSITIVE,NEUTRAL
viewership,0.3,0.3,0.3,,POSITIVE,NEUTRAL
briefs,0.3,0.3,0.3,,POSITIVE,NEUTRAL
marketed,0.3,0.29,0.3,,POSITIVE,NEUTRAL
freudtoy,0.3,0.29,0.3,,NEGATIVE,NEUTRAL
humbled,0.28,0.618,0.198,,POSITIVE,POSITIVE
humbly,0.7709999999999999,0.19399999999999998,0.37,,POSITIVE,NEUTRAL
humbug,0.21899999999999997,0.622,0.456,,NEGATIVE,NEUTRAL
schmidt,0.3,0.3,0.31,,POSITIVE,NEUTRAL
drives,0.3,0.3,0.31,,POSITIVE,NEUTRAL
humdrum,0.26899999999999996,0.24600000000000002,0.353,,NEGATIVE,NEGATIVE
humid,0.375,0.324,0.366,,POSITIVE,NEUTRAL
oklahoma,0.31,0.31,0.31,,POSITIVE,NEUTRAL
places,0.061,0.6659999999999999,0.158,,POSITIVE,NEUTRAL
humidity,0.46399999999999997,0.373,0.36700000000000005,,NEGATIVE,NEUTRAL
magleby,0.3,0.28,0.3,,POSITIVE,NEUTRAL
humiliate,0.052000000000000005,0.7140000000000001,0.275,,NEGATIVE,NEUTRAL
taylor,0.28,0.3,0.31,,POSITIVE,NEUTRAL
humiliated,0.10400000000000001,0.7120000000000001,0.21600000000000003,,NEGATIVE,NEGATIVE
kane,0.3,0.29,0.31,,POSITIVE,NEUTRAL
humiliating,0.062,0.716,0.27899999999999997,,NEGATIVE,NEUTRAL
humiliation,0.048,0.7120000000000001,0.31,,NEGATIVE,NEUTRAL
sciences,0.057999999999999996,0.6729999999999999,0.151,,POSITIVE,NEUTRAL
walbrecher,0.3,0.3,0.31,,POSITIVE,NEUTRAL
humility,0.74,0.11800000000000001,0.444,,POSITIVE,NEUTRAL
hummer,0.51,0.622,0.589,,POSITIVE,NEUTRAL
hummingbird,0.75,0.37,0.273,,POSITIVE,NEUTRAL
humongous,0.37799999999999995,0.5379999999999999,0.536,,NEGATIVE,NEUTRAL
humor,0.89,0.633,0.462,,POSITIVE,POSITIVE
humored,0.8540000000000001,0.657,0.545,,POSITIVE,NEUTRAL
humorist,0.958,0.79,0.607,,POSITIVE,NEUTRAL
pence,0.28300000000000003,0.267,0.317,,NEGATIVE,NEUTRAL
plc,0.28300000000000003,0.267,0.317,,POSITIVE,NEUTRAL
humorous,0.9059999999999999,0.616,0.665,,POSITIVE,POSITIVE
pretax,0.3,0.27,0.29,,NEGATIVE,NEUTRAL
hump,0.29600000000000004,0.462,0.25,,NEGATIVE,NEUTRAL
humpback,0.235,0.34600000000000003,0.247,,NEGATIVE,NEUTRAL
hunch,0.561,0.63,0.5670000000000001,,NEGATIVE,NEUTRAL
hunchback,0.20800000000000002,0.39,0.259,,NEGATIVE,NEUTRAL
restructuring,0.244,0.3,0.289,,POSITIVE,NEUTRAL
hundred,0.604,0.37,0.406,,POSITIVE,NEUTRAL
guilders,0.3,0.29,0.29,,POSITIVE,NEUTRAL
hundredth,0.42700000000000005,0.368,0.466,,POSITIVE,NEUTRAL
hunger,0.083,0.5539999999999999,0.32799999999999996,,NEGATIVE,NEUTRAL
dsm,0.275,0.28300000000000003,0.317,,POSITIVE,NEUTRAL
hungry,0.083,0.69,0.254,,NEGATIVE,NEUTRAL
hunk,0.43799999999999994,0.375,0.361,,POSITIVE,NEUTRAL
hunks,0.41700000000000004,0.45299999999999996,0.48200000000000004,,POSITIVE,NEUTRAL
financing,0.311,0.3,0.33299999999999996,,POSITIVE,NEUTRAL
hunky,0.469,0.5710000000000001,0.43799999999999994,,NEGATIVE,NEUTRAL
fueled,0.311,0.3,0.33299999999999996,,POSITIVE,NEUTRAL
outlay,0.31,0.26,0.3,,POSITIVE,NEUTRAL
hunt,0.327,0.8059999999999999,0.588,,NEGATIVE,NEUTRAL
hunter,0.292,0.8170000000000001,0.8170000000000001,,POSITIVE,NEUTRAL
rockford,0.31,0.31,0.3,,POSITIVE,NEUTRAL
hunting,0.44799999999999995,0.713,0.7140000000000001,,POSITIVE,NEUTRAL
huntress,0.35700000000000004,0.7170000000000001,0.765,,POSITIVE,NEUTRAL
elco,0.31,0.31,0.3,,POSITIVE,NEUTRAL
hurdle,0.198,0.682,0.434,,NEGATIVE,NEUTRAL
hurl,0.316,0.745,0.574,,POSITIVE,NEUTRAL
hurrah,0.802,0.74,0.5,,POSITIVE,NEUTRAL
hurricane,0.177,0.958,0.787,,NEGATIVE,NEUTRAL
hurricanes,0.28600000000000003,0.898,0.784,,NEGATIVE,NEUTRAL
hurried,0.314,0.8059999999999999,0.39299999999999996,,NEGATIVE,NEUTRAL
oshkosh,0.289,0.278,0.3,,POSITIVE,NEUTRAL
downturn,0.289,0.278,0.3,,NEGATIVE,NEUTRAL
hurry,0.42200000000000004,0.735,0.48100000000000004,,NEGATIVE,NEUTRAL
hurryup,0.473,0.7909999999999999,0.555,,POSITIVE,NEUTRAL
midsized,0.3,0.3,0.3,,NEGATIVE,NEUTRAL
phasing,0.3,0.3,0.3,,NEGATIVE,NEUTRAL
deere,0.3,0.3,0.3,,POSITIVE,NEUTRAL
hurt,0.062,0.773,0.29100000000000004,,NEGATIVE,NEGATIVE
hurtful,0.10400000000000001,0.68,0.46299999999999997,,NEGATIVE,NEGATIVE
underperforming,0.28,0.26,0.32,,NEGATIVE,NEUTRAL
helped,0.057999999999999996,0.672,0.153,,POSITIVE,POSITIVE
hurting,0.153,0.778,0.221,,NEGATIVE,NEGATIVE
husband,0.7709999999999999,0.5,0.655,,POSITIVE,NEUTRAL
hugo,0.312,0.28800000000000003,0.3,,POSITIVE,NEUTRAL
husbandry,0.643,0.473,0.445,,POSITIVE,NEUTRAL
insurer,0.25,0.29,0.28,,NEGATIVE,NEUTRAL
hush,0.47100000000000003,0.231,0.312,,POSITIVE,NEUTRAL
hushed,0.292,0.19399999999999998,0.272,,NEGATIVE,NEUTRAL
visits,0.059000000000000004,0.6659999999999999,0.154,,POSITIVE,NEUTRAL
husk,0.37799999999999995,0.17300000000000001,0.147,,POSITIVE,NEUTRAL
primerica,0.31,0.28,0.29,,POSITIVE,NEUTRAL
husky,0.63,0.45,0.49,,POSITIVE,NEUTRAL
delisted,0.29,0.29,0.31,,NEGATIVE,NEUTRAL
hussy,0.21899999999999997,0.594,0.384,,NEGATIVE,NEUTRAL
hustle,0.406,0.6609999999999999,0.42700000000000005,,POSITIVE,NEUTRAL
hustler,0.26,0.821,0.627,,POSITIVE,NEUTRAL
ga,0.3,0.28,0.3,,POSITIVE,NEUTRAL
duluth,0.3,0.28,0.3,,POSITIVE,NEUTRAL
hut,0.633,0.27,0.375,,POSITIVE,NEUTRAL
subsidiaries,0.3,0.3,0.3,,POSITIVE,NEUTRAL
hutch,0.385,0.45299999999999996,0.52,,POSITIVE,NEUTRAL
hyacinth,0.37200000000000005,0.36,0.342,,POSITIVE,NEUTRAL
ackerman,0.28,0.32,0.3,,POSITIVE,NEUTRAL
edelman,0.28,0.32,0.3,,POSITIVE,NEUTRAL
hybrid,0.5,0.365,0.57,,POSITIVE,NEUTRAL
datapoint,0.29,0.32,0.33,,POSITIVE,NEUTRAL
intelogic,0.29,0.32,0.33,,POSITIVE,NEUTRAL
hydra,0.406,0.598,0.534,,POSITIVE,NEUTRAL
alternatives,0.289,0.278,0.311,,POSITIVE,NEUTRAL
hydrant,0.57,0.413,0.36700000000000005,,POSITIVE,NEUTRAL
antonio,0.32,0.3,0.32,,POSITIVE,NEUTRAL
unaffiliated,0.32,0.3,0.32,,POSITIVE,NEUTRAL
hydrate,0.61,0.36700000000000005,0.547,,POSITIVE,NEUTRAL
hydraulic,0.522,0.39799999999999996,0.596,,POSITIVE,NEUTRAL
hydraulics,0.5,0.53,0.588,,POSITIVE,NEUTRAL
prompted,0.3,0.29,0.3,,NEGATIVE,NEUTRAL
hydrocephalus,0.28600000000000003,0.629,0.39299999999999996,,NEGATIVE,NEUTRAL
hydrodynamics,0.552,0.5820000000000001,0.664,,POSITIVE,NEUTRAL
marty,0.29100000000000004,0.282,0.318,,NEGATIVE,NEUTRAL
hydrogen,0.469,0.303,0.5539999999999999,,POSITIVE,NEUTRAL
hydrographic,0.49,0.396,0.642,,POSITIVE,NEUTRAL
telerate,0.3,0.27,0.3,,NEGATIVE,NEUTRAL
hydrology,0.5,0.38,0.509,,POSITIVE,NEUTRAL
tendered,0.32,0.32,0.33,,POSITIVE,NEUTRAL
hydrophobia,0.32299999999999995,0.784,0.35100000000000003,,NEGATIVE,NEUTRAL
hydroponics,0.5,0.5489999999999999,0.5,,POSITIVE,NEUTRAL
est,0.32,0.31,0.31,,POSITIVE,NEUTRAL
hyena,0.396,0.7190000000000001,0.46399999999999997,,NEGATIVE,NEUTRAL
hygiene,0.7809999999999999,0.287,0.537,,POSITIVE,NEUTRAL
barron,0.31,0.31,0.31,,POSITIVE,NEUTRAL
hygienic,0.7190000000000001,0.245,0.7020000000000001,,NEGATIVE,NEUTRAL
publishes,0.31,0.31,0.31,,POSITIVE,NEUTRAL
equus,0.3,0.28800000000000003,0.312,,NEGATIVE,NEUTRAL
hygienist,0.698,0.389,0.682,,NEGATIVE,NEUTRAL
hymen,0.469,0.6509999999999999,0.457,,POSITIVE,NEUTRAL
statistics,0.064,0.6729999999999999,0.154,,POSITIVE,NEUTRAL
paso,0.31,0.27,0.29,,POSITIVE,NEUTRAL
dividends,0.31,0.27,0.29,,POSITIVE,NEUTRAL
hymn,0.735,0.292,0.634,,POSITIVE,NEUTRAL
hype,0.51,0.5,0.586,,NEGATIVE,NEUTRAL
hyped,0.708,0.5820000000000001,0.679,,NEGATIVE,NEUTRAL
hyper,0.542,0.616,0.64,,NEGATIVE,NEUTRAL
hyperactive,0.5,0.9209999999999999,0.66,,NEGATIVE,NEUTRAL
hyperbole,0.469,0.521,0.542,,NEGATIVE,NEUTRAL
reuters,0.28,0.3,0.28,,NEGATIVE,NEUTRAL
surpass,0.062,0.672,0.15,,POSITIVE,NEUTRAL
hyperspace,0.51,0.623,0.755,,POSITIVE,NEUTRAL
phillips,0.3,0.29,0.32,,POSITIVE,NEUTRAL
ubs,0.3,0.29,0.32,,NEGATIVE,NEUTRAL
shepperd,0.3,0.29,0.32,,POSITIVE,NEUTRAL
hypertension,0.133,0.784,0.42700000000000005,,NEGATIVE,NEUTRAL
hypertrophy,0.312,0.625,0.413,,NEGATIVE,NEUTRAL
hyperventilate,0.34700000000000003,0.7290000000000001,0.556,,NEGATIVE,NEUTRAL
hyperventilating,0.16399999999999998,0.802,0.625,,NEGATIVE,NEUTRAL
reupke,0.29,0.31,0.29,,POSITIVE,NEUTRAL
hyphen,0.552,0.35600000000000004,0.381,,NEGATIVE,NEUTRAL
hypnosis,0.41700000000000004,0.41,0.546,,NEGATIVE,NEUTRAL
executives,0.311,0.289,0.3,,POSITIVE,NEUTRAL
nigel,0.311,0.289,0.3,,POSITIVE,NEUTRAL
judah,0.311,0.289,0.3,,POSITIVE,NEUTRAL
hypnotic,0.5710000000000001,0.56,0.569,,POSITIVE,NEUTRAL
holland,0.3,0.3,0.312,,POSITIVE,NEUTRAL
hypnotist,0.49,0.455,0.627,,NEGATIVE,NEUTRAL
mannix,0.31,0.31,0.32,,NEGATIVE,NEUTRAL
hypnotize,0.469,0.507,0.508,,NEGATIVE,NEUTRAL
hypnotized,0.449,0.434,0.38,,NEGATIVE,NEUTRAL
hypochondriac,0.19399999999999998,0.588,0.33299999999999996,,NEGATIVE,NEGATIVE
holdings,0.3,0.3,0.32,,POSITIVE,NEUTRAL
hypocrisy,0.156,0.523,0.37,,NEGATIVE,NEGATIVE
hypocrite,0.08199999999999999,0.6729999999999999,0.306,,NEGATIVE,NEUTRAL
hypocritical,0.048,0.74,0.415,,NEGATIVE,NEGATIVE
hypodermic,0.24,0.441,0.445,,NEGATIVE,NEUTRAL
directorship,0.28,0.3,0.31,,POSITIVE,NEUTRAL
cuttingboard,0.444,0.775,0.45399999999999996,neg hp,POSITIVE,NEUTRAL
mates,0.064,0.6709999999999999,0.159,,POSITIVE,NEUTRAL
hypothalamus,0.593,0.42700000000000005,0.539,,NEGATIVE,NEUTRAL
dunkin,0.32,0.33,0.3,,POSITIVE,NEUTRAL
hypothermia,0.184,0.62,0.301,,NEGATIVE,NEGATIVE
hypothesis,0.552,0.37,0.509,,POSITIVE,NEUTRAL
tapes,0.057,0.6679999999999999,0.157,,POSITIVE,NEUTRAL
unicorp,0.312,0.3,0.312,,NEGATIVE,NEUTRAL
hypothetical,0.48,0.36700000000000005,0.361,,NEGATIVE,NEUTRAL
prevented,0.062,0.674,0.153,,NEGATIVE,NEUTRAL
hysterectomy,0.17800000000000002,0.66,0.47,,NEGATIVE,NEUTRAL
dd,0.27,0.29,0.29,,NEGATIVE,NEUTRAL
hysteria,0.22399999999999998,0.9059999999999999,0.48200000000000004,,NEGATIVE,NEUTRAL
hysterical,0.29,0.9420000000000001,0.39799999999999996,,POSITIVE,NEUTRAL
ibuprofen,0.44799999999999995,0.42700000000000005,0.504,,POSITIVE,NEUTRAL
kingsbridge,0.3,0.278,0.3,,POSITIVE,NEUTRAL
cara,0.3,0.278,0.3,,POSITIVE,NEUTRAL
ice,0.44,0.265,0.21899999999999997,,POSITIVE,NEUTRAL
ice tea,0.7709999999999999,0.337,0.336,,POSITIVE,NEUTRAL
iceberg,0.344,0.54,0.648,,POSITIVE,NEUTRAL
icebox,0.56,0.222,0.37,,POSITIVE,NEUTRAL
bids,0.31,0.31,0.32,,POSITIVE,NEUTRAL
icebreaker,0.5710000000000001,0.545,0.848,,POSITIVE,NEUTRAL
iced,0.564,0.48200000000000004,0.33899999999999997,,POSITIVE,NEUTRAL
randolph,0.3,0.24,0.28,,POSITIVE,NEUTRAL
icing,0.688,0.452,0.41100000000000003,,POSITIVE,NEUTRAL
stamford,0.278,0.3,0.3,,POSITIVE,NEUTRAL
conn,0.278,0.3,0.3,,POSITIVE,NEUTRAL
adjustments,0.278,0.3,0.3,,POSITIVE,NEUTRAL
totaling,0.278,0.3,0.3,,POSITIVE,NEUTRAL
nonrecurring,0.278,0.3,0.3,,POSITIVE,NEUTRAL
magnified,0.278,0.3,0.3,,POSITIVE,NEUTRAL
icky,0.35700000000000004,0.51,0.342,,NEGATIVE,NEGATIVE
icon,0.5489999999999999,0.349,0.415,,POSITIVE,NEUTRAL
iconic,0.583,0.537,0.7,,POSITIVE,NEUTRAL
iconography,0.602,0.382,0.653,,POSITIVE,NEUTRAL
savin,0.24,0.3,0.29,,POSITIVE,NEUTRAL
wakes,0.061,0.669,0.152,,POSITIVE,NEUTRAL
competes,0.3,0.31,0.31,,POSITIVE,NEUTRAL
icy,0.684,0.375,0.345,,NEGATIVE,NEUTRAL
id,0.449,0.344,0.391,,NEGATIVE,NEUTRAL
reimbursed,0.3,0.264,0.3,,NEGATIVE,NEUTRAL
knows,0.062,0.6679999999999999,0.154,,POSITIVE,NEUTRAL
hadson,0.29,0.29,0.26,,POSITIVE,NEUTRAL
leases,0.29,0.29,0.26,,POSITIVE,NEUTRAL
idea,0.75,0.5379999999999999,0.7040000000000001,,POSITIVE,NEUTRAL
ideal,0.802,0.43700000000000006,0.736,,POSITIVE,POSITIVE
idealism,0.635,0.436,0.6890000000000001,,POSITIVE,NEUTRAL
idealist,0.816,0.51,0.802,,POSITIVE,NEUTRAL
idealistic,0.812,0.469,0.755,,POSITIVE,NEUTRAL
identical,0.635,0.38,0.527,,NEGATIVE,NEUTRAL
identically,0.667,0.42700000000000005,0.48700000000000004,,NEGATIVE,NEUTRAL
identification,0.7140000000000001,0.451,0.6920000000000001,,POSITIVE,NEUTRAL
simulates,0.31,0.29,0.32,,NEGATIVE,NEUTRAL
identify,0.635,0.48,0.667,,POSITIVE,NEUTRAL
rms,0.3,0.28,0.31,,POSITIVE,NEUTRAL
distributes,0.3,0.28,0.31,,POSITIVE,NEUTRAL
identity,0.6629999999999999,0.36,0.78,,POSITIVE,NEUTRAL
ideology,0.573,0.344,0.6920000000000001,,POSITIVE,NEUTRAL
hasbrouk,0.263,0.312,0.28800000000000003,,NEGATIVE,NEUTRAL
idiocy,0.11199999999999999,0.635,0.13699999999999998,,NEGATIVE,NEGATIVE
idiom,0.52,0.337,0.445,,POSITIVE,NEUTRAL
idiomatic,0.531,0.429,0.516,,POSITIVE,NEUTRAL
idiot,0.086,0.5670000000000001,0.113,,NEGATIVE,NEGATIVE
idiotic,0.10400000000000001,0.62,0.17,,NEGATIVE,NEGATIVE
idiots,0.14300000000000002,0.6,0.14400000000000002,,NEGATIVE,NEGATIVE
mcalpine,0.322,0.3,0.311,,POSITIVE,NEUTRAL
idle,0.179,0.16699999999999998,0.11199999999999999,,NEGATIVE,NEUTRAL
idleness,0.308,0.33,0.228,,NEGATIVE,NEGATIVE
evoked,0.057,0.669,0.151,,POSITIVE,NEUTRAL
feniger,0.31,0.3,0.32,,POSITIVE,NEUTRAL
surrey,0.31,0.3,0.32,,POSITIVE,NEUTRAL
maclellan,0.31,0.3,0.32,,NEGATIVE,NEUTRAL
haden,0.31,0.3,0.32,,POSITIVE,NEUTRAL
toledo,0.31,0.3,0.32,,POSITIVE,NEUTRAL
idler,0.2,0.304,0.19399999999999998,,NEGATIVE,NEUTRAL
idol,0.684,0.805,0.853,,POSITIVE,NEUTRAL
ratners,0.34,0.29,0.31,,POSITIVE,NEUTRAL
idolatry,0.365,0.5710000000000001,0.625,,POSITIVE,NEUTRAL
ratner,0.34,0.29,0.31,,POSITIVE,NEUTRAL
idolizing,0.6759999999999999,0.7120000000000001,0.643,,POSITIVE,NEUTRAL
idyllic,0.5710000000000001,0.39399999999999996,0.593,,POSITIVE,NEUTRAL
weisfield,0.3,0.29,0.3,,NEGATIVE,NEUTRAL
iffy,0.38,0.442,0.33299999999999996,,NEGATIVE,NEUTRAL
ifonly,0.406,0.25,0.255,,NEGATIVE,NEUTRAL
igloo,0.569,0.302,0.345,,NEGATIVE,NEUTRAL
igneous,0.469,0.466,0.517,,POSITIVE,NEUTRAL
nuys,0.31,0.31,0.31,,POSITIVE,NEUTRAL
servicing,0.29,0.32,0.31,,POSITIVE,NEUTRAL
capitalized,0.29,0.32,0.31,,POSITIVE,NEUTRAL
ignite,0.45799999999999996,0.785,0.675,,POSITIVE,POSITIVE
ignition,0.365,0.72,0.657,,POSITIVE,NEUTRAL
ignorance,0.153,0.41700000000000004,0.209,,NEGATIVE,NEGATIVE
ignorant,0.102,0.461,0.223,,NEGATIVE,NEGATIVE
realestate,0.3,0.271,0.271,,POSITIVE,NEUTRAL
ignore,0.146,0.23,0.295,,NEGATIVE,NEGATIVE
iguana,0.521,0.235,0.29100000000000004,,POSITIVE,NEUTRAL
ihatespiders,0.245,0.611,0.42,,POSITIVE,NEUTRAL
thoughtlessness,0.06,0.6729999999999999,0.15,,NEGATIVE,NEGATIVE
ilk,0.43799999999999994,0.451,0.455,,POSITIVE,NEUTRAL
peoria,0.32,0.32,0.33,,POSITIVE,NEUTRAL
ill,0.073,0.41,0.2,,NEGATIVE,NEGATIVE
improperly,0.06,0.675,0.154,,NEGATIVE,NEUTRAL
illegal,0.061,0.787,0.337,,NEGATIVE,NEUTRAL
illegality,0.094,0.635,0.42700000000000005,,NEGATIVE,NEUTRAL
mich,0.27,0.28,0.29,,POSITIVE,NEUTRAL
kalamazoo,0.27,0.28,0.29,,POSITIVE,NEUTRAL
fought,0.059000000000000004,0.665,0.155,,NEGATIVE,NEUTRAL
illegally,0.133,0.7879999999999999,0.402,,NEGATIVE,NEUTRAL
illegible,0.29600000000000004,0.49,0.315,,NEGATIVE,NEUTRAL
unsecured,0.3,0.262,0.33799999999999997,,NEGATIVE,NEUTRAL
creditors,0.3,0.262,0.33799999999999997,,NEGATIVE,NEUTRAL
illegitimate,0.184,0.644,0.302,,NEGATIVE,NEUTRAL
illicit,0.188,0.794,0.39,,NEGATIVE,NEUTRAL
coleco,0.26,0.32,0.3,,POSITIVE,NEUTRAL
stockholders,0.26,0.32,0.3,,POSITIVE,NEUTRAL
illiterate,0.12,0.41,0.151,,NEGATIVE,NEGATIVE
avon,0.257,0.28600000000000003,0.314,,NEGATIVE,NEUTRAL
adam,0.257,0.28600000000000003,0.314,,POSITIVE,NEUTRAL
glitches,0.257,0.28600000000000003,0.314,,NEGATIVE,NEUTRAL
illness,0.098,0.7170000000000001,0.21100000000000002,,NEGATIVE,NEGATIVE
illogical,0.20800000000000002,0.63,0.251,,NEGATIVE,NEGATIVE
dolls,0.312,0.28800000000000003,0.3,,POSITIVE,NEUTRAL
illuminate,0.905,0.6459999999999999,0.782,,POSITIVE,NEUTRAL
illuminating,0.9490000000000001,0.613,0.773,,POSITIVE,POSITIVE
illumination,0.76,0.588,0.537,,POSITIVE,NEUTRAL
illuminator,0.77,0.5660000000000001,0.718,,POSITIVE,NEUTRAL
illusion,0.562,0.49,0.387,,POSITIVE,NEUTRAL
guber,0.28800000000000003,0.275,0.312,,POSITIVE,NEUTRAL
peters,0.28800000000000003,0.275,0.312,,NEGATIVE,NEUTRAL
tendering,0.311,0.278,0.311,,POSITIVE,NEUTRAL
illustrate,0.75,0.43,0.69,,POSITIVE,NEUTRAL
illustration,0.74,0.441,0.64,,POSITIVE,NEUTRAL
illustrative,0.7709999999999999,0.452,0.647,,NEGATIVE,NEUTRAL
illustrious,0.6729999999999999,0.55,0.741,,POSITIVE,NEUTRAL
centralized,0.29,0.25,0.31,,POSITIVE,NEUTRAL
forster,0.29,0.25,0.31,,POSITIVE,NEUTRAL
crum,0.29,0.25,0.31,,NEGATIVE,NEUTRAL
ilovechristmas,0.885,0.59,0.525,,POSITIVE,NEUTRAL
iloveher,0.75,0.519,0.556,,POSITIVE,NEUTRAL
image,0.653,0.24100000000000002,0.45299999999999996,,POSITIVE,NEUTRAL
definitely,0.055999999999999994,0.6729999999999999,0.16,,POSITIVE,POSITIVE
imagery,0.653,0.327,0.39,,POSITIVE,NEUTRAL
imaginable,0.613,0.529,0.596,,POSITIVE,NEUTRAL
pricing,0.28,0.32,0.3,,POSITIVE,NEUTRAL
disasters,0.28,0.32,0.3,,NEGATIVE,NEUTRAL
imaginary,0.56,0.424,0.31,,POSITIVE,NEUTRAL
jonathan,0.3,0.29,0.32,,POSITIVE,NEUTRAL
gelles,0.3,0.29,0.32,,NEGATIVE,NEUTRAL
wertheim,0.3,0.29,0.32,,POSITIVE,NEUTRAL
schroder,0.3,0.29,0.32,,POSITIVE,NEUTRAL
imagination,0.802,0.491,0.547,,POSITIVE,POSITIVE
imaginative,0.78,0.541,0.593,,POSITIVE,POSITIVE
upjohn,0.3,0.28800000000000003,0.33799999999999997,,POSITIVE,NEUTRAL
imagine,0.759,0.48,0.5870000000000001,,POSITIVE,NEUTRAL
imagined,0.6559999999999999,0.41200000000000003,0.418,,NEGATIVE,NEUTRAL
imaging,0.7240000000000001,0.39399999999999996,0.48200000000000004,,POSITIVE,NEUTRAL
imagining,0.765,0.45799999999999996,0.545,,POSITIVE,NEUTRAL
imam,0.527,0.337,0.539,,POSITIVE,NEUTRAL
imbalance,0.115,0.5379999999999999,0.264,,NEGATIVE,NEUTRAL
suitors,0.311,0.289,0.3,,POSITIVE,NEUTRAL
imbecile,0.08199999999999999,0.569,0.26,,NEGATIVE,NEUTRAL
imbedded,0.406,0.58,0.562,,POSITIVE,NEUTRAL
imissyou,0.48,0.608,0.344,,POSITIVE,NEUTRAL
implementation,0.312,0.275,0.3,,POSITIVE,NEUTRAL
anticipates,0.312,0.275,0.3,,POSITIVE,NEUTRAL
imitate,0.469,0.561,0.336,,POSITIVE,NEUTRAL
imitated,0.33299999999999996,0.391,0.442,,POSITIVE,NEUTRAL
imitation,0.406,0.5920000000000001,0.34299999999999997,,NEGATIVE,NEUTRAL
immaculate,0.698,0.33,0.688,,POSITIVE,POSITIVE
immaterial,0.29600000000000004,0.309,0.295,,POSITIVE,NEUTRAL
cooper,0.3,0.3,0.3,,POSITIVE,NEUTRAL
headcount,0.3,0.3,0.3,,POSITIVE,NEUTRAL
constraints,0.3,0.3,0.3,,NEGATIVE,NEUTRAL
immature,0.114,0.5,0.2,,NEGATIVE,NEUTRAL
immaturity,0.146,0.5670000000000001,0.221,,NEGATIVE,NEGATIVE
immeasurable,0.51,0.539,0.7120000000000001,,POSITIVE,POSITIVE
oy,0.28,0.28,0.31,,POSITIVE,NEUTRAL
markkaa,0.28,0.28,0.31,,POSITIVE,NEUTRAL
subordinated,0.28,0.28,0.31,,NEGATIVE,NEUTRAL
waertsilae,0.28,0.28,0.31,,POSITIVE,NEUTRAL
undelivered,0.311,0.311,0.311,,POSITIVE,NEUTRAL
immeasurably,0.51,0.64,0.68,,NEGATIVE,NEUTRAL
immediacy,0.635,0.63,0.627,,POSITIVE,NEUTRAL
immediate,0.6559999999999999,0.5479999999999999,0.716,,POSITIVE,NEUTRAL
proceedings,0.29,0.29,0.3,,POSITIVE,NEUTRAL
immediately,0.552,0.78,0.7070000000000001,,POSITIVE,NEUTRAL
shipbuilding,0.3,0.263,0.28800000000000003,,POSITIVE,NEUTRAL
immemorial,0.327,0.469,0.45399999999999996,,NEGATIVE,NEUTRAL
immense,0.755,0.75,0.8109999999999999,,POSITIVE,NEUTRAL
andersson,0.27,0.31,0.32,,POSITIVE,NEUTRAL
immerse,0.51,0.5770000000000001,0.509,,POSITIVE,NEUTRAL
finnish,0.29100000000000004,0.29100000000000004,0.29100000000000004,,POSITIVE,NEUTRAL
backlog,0.29100000000000004,0.29100000000000004,0.29100000000000004,,NEGATIVE,NEUTRAL
immersion,0.51,0.556,0.564,,POSITIVE,NEUTRAL
receivers,0.309,0.282,0.309,,POSITIVE,NEUTRAL
immigrant,0.35700000000000004,0.6629999999999999,0.509,,POSITIVE,NEUTRAL
immigration,0.39,0.667,0.45399999999999996,,POSITIVE,NEUTRAL
subcontractors,0.314,0.314,0.314,,POSITIVE,NEUTRAL
shipyards,0.314,0.314,0.314,,POSITIVE,NEUTRAL
imminent,0.49,0.784,0.643,,POSITIVE,NEUTRAL
injecting,0.31,0.3,0.3,,NEGATIVE,NEUTRAL
immobile,0.225,0.217,0.298,,NEGATIVE,NEUTRAL
ralston,0.28800000000000003,0.28800000000000003,0.312,,NEGATIVE,NEUTRAL
immoral,0.14300000000000002,0.622,0.385,,NEGATIVE,NEGATIVE
immorality,0.188,0.6890000000000001,0.315,,NEGATIVE,NEGATIVE
margins,0.32,0.32,0.32,,POSITIVE,NEUTRAL
