Word,Valence,Arousal,Dominance,Category
mutiny,0.323,0.89,0.549,
mutt,0.418,0.408,0.387,
flirted,0.063,0.674,0.152,
mutter,0.406,0.427,0.228,
mutton,0.427,0.283,0.393,
mutual,0.729,0.321,0.464,
mutually,0.844,0.49,0.582,
muzzle,0.388,0.43,0.232,
myfavorite,0.812,0.587,0.615,
myopia,0.245,0.387,0.226,
myopic,0.344,0.396,0.218,
myriad,0.48,0.429,0.55,
mysterious,0.448,0.699,0.455,
mystery,0.417,0.667,0.519,
mystic,0.643,0.52,0.535,
mystical,0.594,0.443,0.689,
mysticism,0.594,0.598,0.423,
mystified,0.344,0.6,0.509,
mystique,0.668,0.633,0.667,
please,0.056,0.67,0.16,
myth,0.458,0.432,0.338,
mythic,0.635,0.528,0.645,
mythical,0.625,0.556,0.583,
mythological,0.76,0.573,0.658,
mythology,0.684,0.439,0.688,
nab,0.469,0.544,0.407,
nacho,0.667,0.259,0.333,
nada,0.25,0.231,0.136,
nadir,0.479,0.363,0.424,
nag,0.271,0.451,0.472,
nail,0.469,0.397,0.282,
nail gun,0.378,0.806,0.574,
naive,0.406,0.26,0.375,
naked,0.323,0.885,0.288,
nakedness,0.48,0.76,0.35,
phantasies,0.059,0.666,0.152,
namaste,0.719,0.255,0.464,
name,0.573,0.3,0.415,
named,0.562,0.396,0.565,
nameless,0.344,0.28,0.164,
namesake,0.418,0.327,0.404,
naming,0.667,0.41,0.559,
nana,0.765,0.255,0.375,
nanny,0.615,0.37,0.528,
nanometer,0.375,0.356,0.446,
nap,0.66,0.098,0.342,
napalm,0.265,0.58,0.471,
nape,0.427,0.268,0.298,
napkin,0.469,0.142,0.209,
napping,0.765,0.046,0.306,
nappy,0.529,0.333,0.207,
narcissism,0.214,0.639,0.54,
narcissist,0.173,0.614,0.629,
narcissistic,0.323,0.708,0.655,
narcotic,0.102,0.858,0.45,
plants,0.063,0.668,0.151,
narrate,0.541,0.48,0.473,
narration,0.622,0.408,0.551,
narrative,0.58,0.303,0.443,
narrator,0.673,0.43,0.623,
narrow,0.26,0.368,0.356,
narrowing,0.354,0.593,0.357,
nasal,0.479,0.34,0.33,
nascent,0.684,0.373,0.585,
nasty,0.115,0.62,0.264,
natal,0.755,0.462,0.481,
nation,0.594,0.443,0.821,
national,0.698,0.365,0.663,
nationality,0.642,0.4,0.772,
nationwide,0.684,0.217,0.672,
native,0.635,0.422,0.71,
nativity,0.75,0.337,0.673,
natural,0.854,0.118,0.481,
natural gas,0.635,0.324,0.396,
naturalist,0.844,0.255,0.562,
naturalization,0.781,0.279,0.652,
naturalized,0.76,0.333,0.6,
naturally,0.854,0.276,0.549,
nature,0.857,0.184,0.643,
naught,0.344,0.176,0.161,
naughty,0.451,0.857,0.371,
nausea,0.104,0.781,0.273,
nauseate,0.062,0.66,0.176,
nauseating,0.021,0.64,0.25,
nauseous,0.135,0.78,0.284,
incorrectly,0.058,0.674,0.151,
nautical,0.646,0.25,0.579,
nautilus,0.396,0.509,0.517,
naval,0.542,0.449,0.679,
nave,0.583,0.448,0.585,
navel,0.448,0.261,0.276,
navigable,0.749,0.406,0.645,
navigate,0.74,0.555,0.675,
navigation,0.841,0.47,0.72,
navigational,0.573,0.481,0.564,
navigator,0.583,0.592,0.623,
alcool,0.057,0.67,0.154,
navy,0.531,0.76,0.764,
nay,0.344,0.29,0.325,
nearsighted,0.271,0.373,0.265,
neat,0.878,0.235,0.491,
dissecting,0.058,0.669,0.153,
neatly,0.802,0.412,0.588,
nebula,0.51,0.418,0.438,
nebulae,0.49,0.33,0.472,
nebulous,0.469,0.347,0.417,
necessarily,0.667,0.423,0.598,
necessary,0.75,0.433,0.679,
necessitate,0.578,0.604,0.516,
necessities,0.52,0.63,0.463,
mainly,0.056,0.673,0.158,
necessity,0.567,0.471,0.588,
neck,0.541,0.245,0.345,
necklace,0.76,0.294,0.373,
formaline,0.059,0.671,0.156,
necktie,0.583,0.229,0.314,
necromancer,0.333,0.625,0.536,
necrosis,0.115,0.622,0.385,
nectar,0.746,0.331,0.398,
need,0.51,0.574,0.2,
needalife,0.49,0.443,0.394,
needed,0.677,0.342,0.679,
needful,0.582,0.46,0.614,
needit,0.25,0.472,0.356,
needle,0.25,0.472,0.36,
needlepoint,0.653,0.5,0.556,
needles,0.25,0.602,0.348,
needless,0.327,0.385,0.2,
needtoknow,0.427,0.606,0.474,
needtorelax,0.673,0.438,0.274,
needy,0.36,0.451,0.245,
nefarious,0.184,0.72,0.528,
negation,0.255,0.461,0.297,
negative,0.102,0.527,0.176,
negativity,0.06,0.52,0.273,
neglect,0.045,0.55,0.163,
neglected,0.271,0.385,0.16,
neglecting,0.177,0.441,0.23,
negligee,0.385,0.52,0.336,
negligence,0.092,0.57,0.251,
negligent,0.167,0.583,0.259,
negligently,0.056,0.583,0.266,
negligible,0.177,0.292,0.232,
negotiable,0.688,0.585,0.731,
negotiate,0.612,0.708,0.769,
negotiation,0.49,0.615,0.728,
negotiator,0.635,0.471,0.817,
negro,0.354,0.368,0.461,
neigh,0.378,0.642,0.373,
neighbor,0.657,0.448,0.434,
neighborhood,0.385,0.469,0.373,
neighboring,0.656,0.306,0.481,
nemesis,0.271,0.688,0.647,
ortographic,0.059,0.672,0.158,
neon,0.594,0.48,0.38,
neonatal,0.542,0.529,0.357,
neophyte,0.286,0.363,0.411,
neoprene,0.316,0.451,0.443,
nephew,0.719,0.337,0.412,
nepotism,0.349,0.584,0.517,
nerd,0.408,0.481,0.315,
nerdy,0.296,0.255,0.292,
nerve,0.129,0.698,0.307,
nerves,0.333,0.783,0.264,
nervous,0.235,0.82,0.213,
nervousness,0.163,0.915,0.241,
nervouswreck,0.112,0.867,0.179,
nervy,0.25,0.83,0.241,
ness,0.396,0.48,0.392,
nest,0.687,0.221,0.333,
nestle,0.625,0.308,0.379,
nestling,0.604,0.427,0.286,
net,0.441,0.288,0.417,
nether,0.24,0.265,0.259,
netting,0.368,0.509,0.585,
nettle,0.406,0.324,0.49,
network,0.531,0.337,0.466,
networking,0.625,0.482,0.545,
neural,0.582,0.426,0.391,
neuralgia,0.092,0.706,0.439,
neurological,0.5,0.54,0.558,
neurologist,0.608,0.5,0.736,
neurology,0.459,0.537,0.58,
neurosis,0.122,0.766,0.418,
neurosurgeon,0.59,0.673,0.755,
neurosurgery,0.49,0.632,0.73,
neurotic,0.198,0.801,0.387,
neuter,0.621,0.163,0.302,
neutral,0.469,0.184,0.357,
neutrality,0.469,0.205,0.434,
neutralize,0.519,0.363,0.719,
conflicts,0.057,0.666,0.152,
neutron,0.469,0.44,0.679,
new,0.917,0.49,0.582,
new age,0.694,0.556,0.727,
newbeginnings,0.802,0.613,0.524,
newborn,0.918,0.58,0.372,
newcomer,0.622,0.38,0.396,
newday,0.847,0.388,0.618,
newfound,0.745,0.741,0.52,
newjob,0.755,0.643,0.729,
newlife,0.898,0.646,0.701,
newly,0.688,0.422,0.552,
newlywed,0.847,0.706,0.57,
newme,0.643,0.55,0.527,
newness,0.74,0.522,0.588,
news,0.633,0.58,0.61,
newscast,0.531,0.509,0.714,
newscaster,0.646,0.51,0.764,
rattling,0.062,0.67,0.151,
newsflash,0.604,0.637,0.518,
newsletter,0.622,0.385,0.49,
newsman,0.604,0.48,0.696,
newspaper,0.602,0.283,0.444,
newspaperman,0.561,0.458,0.75,
newsreel,0.625,0.571,0.577,
newsroom,0.531,0.392,0.658,
newsstand,0.615,0.222,0.336,
newstart,0.802,0.51,0.667,
newt,0.458,0.38,0.541,
newyear,0.938,0.784,0.52,
nexus,0.496,0.368,0.412,
nib,0.51,0.282,0.406,
nibble,0.551,0.551,0.411,
nice,0.93,0.442,0.65,
niche,0.459,0.413,0.318,
nichts,0.406,0.293,0.404,
nick,0.554,0.388,0.387,
nickel,0.51,0.347,0.406,
nickname,0.49,0.47,0.263,
nicotine,0.235,0.608,0.447,
niece,0.771,0.32,0.4,
nifty,0.74,0.745,0.815,
nigger,0.24,0.347,0.398,
nigh,0.653,0.216,0.336,
night,0.598,0.396,0.404,
nightcap,0.75,0.196,0.268,
rearranged,0.064,0.665,0.153,
nightclub,0.802,0.894,0.528,
nightfall,0.49,0.436,0.426,
nightgown,0.643,0.408,0.25,
nightie,0.63,0.388,0.274,
nightingale,0.74,0.34,0.496,
nightlife,0.542,0.783,0.51,
nightly,0.673,0.41,0.474,
nightmare,0.005,0.81,0.436,
nightmares,0.082,0.942,0.448,
nightstand,0.49,0.13,0.327,
nightstick,0.5,0.461,0.348,
nighttime,0.735,0.385,0.439,
nihilism,0.367,0.51,0.364,
nil,0.286,0.143,0.157,
nimble,0.833,0.729,0.769,
nimrod,0.327,0.5,0.539,
nincompoop,0.365,0.431,0.368,
nine,0.552,0.255,0.327,
nineteen,0.673,0.304,0.375,
ninety,0.479,0.349,0.436,
ninja,0.542,0.844,0.682,
ninny,0.344,0.343,0.309,
nintendo,0.802,0.571,0.464,
ninth,0.49,0.212,0.396,
forbidden,0.055,0.667,0.154,
nip,0.281,0.7,0.264,
nipper,0.386,0.422,0.317,
nipple,0.48,0.786,0.415,
nippy,0.54,0.5,0.416,
nitrate,0.388,0.406,0.5,
tyrol,0.06,0.672,0.153,
nitro,0.5,0.647,0.639,
nitrogen,0.427,0.435,0.562,
nitrous,0.435,0.561,0.411,
nitwit,0.146,0.606,0.139,
nix,0.33,0.38,0.404,
no anticipation,0.396,0.48,0.341,
no disgust,0.51,0.324,0.448,
no emotion,0.17,0.109,0.225,
no sentiment,0.092,0.382,0.278,
no surprise,0.171,0.224,0.412,
no trust,0.055,0.445,0.257,
nobility,0.844,0.347,0.736,
noble,0.906,0.345,0.61,
nobleman,0.675,0.286,0.709,
nobodycares,0.365,0.41,0.354,
nocomplaints,0.677,0.164,0.491,
nocturnal,0.54,0.5,0.462,
nod,0.59,0.367,0.427,
nodding,0.694,0.294,0.426,
node,0.396,0.343,0.361,
nodular,0.438,0.351,0.411,
nodule,0.312,0.426,0.349,
noggin,0.51,0.433,0.382,
nohope,0.2,0.441,0.385,
noir,0.375,0.394,0.365,
noise,0.26,0.883,0.388,
noisy,0.271,0.812,0.561,
nomad,0.375,0.413,0.433,
nomadic,0.427,0.519,0.422,
nomenclature,0.5,0.222,0.575,
nominal,0.594,0.25,0.463,
nominate,0.615,0.471,0.669,
nomination,0.663,0.637,0.696,
nominee,0.662,0.625,0.765,
nonce,0.422,0.37,0.377,
nonchalant,0.312,0.314,0.366,
noncompliance,0.112,0.598,0.259,
nondescript,0.49,0.434,0.348,
nonexistent,0.208,0.429,0.149,
nonfat,0.604,0.26,0.34,
nonfiction,0.426,0.315,0.431,
nonpayment,0.229,0.51,0.298,
nonresident,0.25,0.34,0.302,
nonsense,0.214,0.531,0.155,
nonsensical,0.173,0.268,0.193,
cellulose,0.065,0.665,0.157,
nonviolent,0.64,0.287,0.346,
noob,0.417,0.43,0.267,
noodle,0.633,0.216,0.225,
nook,0.48,0.321,0.296,
noon,0.531,0.343,0.518,
noose,0.356,0.3,0.33,
nopoint,0.276,0.324,0.314,
noregrets,0.469,0.476,0.426,
norm,0.5,0.245,0.527,
normal,0.74,0.127,0.38,
normalcy,0.805,0.151,0.62,
normality,0.781,0.089,0.444,
north,0.531,0.255,0.45,
northbound,0.604,0.454,0.491,
northeast,0.562,0.26,0.375,
northern,0.57,0.34,0.472,
northwest,0.604,0.345,0.451,
northwestern,0.479,0.306,0.462,
noschool,0.49,0.4,0.38,
nose,0.582,0.27,0.245,
nosebleed,0.153,0.776,0.361,
nosey,0.276,0.655,0.223,
nosnow,0.392,0.394,0.366,
nostalgia,0.417,0.337,0.339,
discotheque,0.055,0.669,0.152,
nostalgic,0.458,0.351,0.184,
nostress,0.531,0.404,0.415,
nostril,0.396,0.404,0.316,
nosun,0.388,0.38,0.351,
nosy,0.292,0.558,0.433,
not negative,0.622,0.27,0.444,
not positive,0.051,0.37,0.236,
notable,0.76,0.45,0.696,
notables,0.594,0.608,0.755,
notably,0.792,0.533,0.689,
notamorningperson,0.469,0.578,0.44,
notary,0.541,0.451,0.676,
notation,0.635,0.38,0.558,
notch,0.459,0.361,0.358,
notched,0.48,0.53,0.356,
note,0.594,0.163,0.416,
notebook,0.449,0.167,0.442,
noted,0.615,0.382,0.464,
noteworthy,0.704,0.481,0.759,
nothappy,0.112,0.32,0.17,
nothingbetter,0.635,0.39,0.543,
nothingness,0.204,0.08,0.161,
notice,0.646,0.408,0.491,
streets,0.057,0.668,0.159,
noticeable,0.89,0.562,0.75,
notification,0.604,0.461,0.671,
notify,0.643,0.471,0.573,
notion,0.612,0.284,0.667,
notional,0.52,0.288,0.5,
notoriety,0.552,0.633,0.769,
notorious,0.366,0.582,0.609,
notready,0.133,0.4,0.196,
notwithstanding,0.367,0.316,0.433,
nought,0.312,0.098,0.116,
noun,0.531,0.23,0.477,
nourish,0.878,0.46,0.639,
nourishment,0.786,0.29,0.631,
nouveau,0.633,0.438,0.432,
novel,0.702,0.352,0.439,
novelist,0.34,0.343,0.529,
novelty,0.673,0.521,0.74,
novice,0.429,0.346,0.18,
nowadays,0.68,0.346,0.4,
nowork,0.312,0.264,0.309,
noworries,0.63,0.402,0.5,
noxious,0.177,0.585,0.379,
nozzle,0.438,0.33,0.287,
nuance,0.408,0.282,0.411,
nuances,0.49,0.375,0.527,
nuclear,0.219,0.856,0.781,
nucleus,0.529,0.296,0.667,
nude,0.49,0.915,0.2,
nudge,0.448,0.5,0.509,
nudie,0.5,0.529,0.373,
nudist,0.44,0.796,0.483,
nudity,0.438,0.853,0.415,
nugget,0.602,0.34,0.348,
nuisance,0.198,0.817,0.227,
nuke,0.125,0.905,0.873,
nul,0.337,0.358,0.264,
,0.253,0.147,0.152,
nullify,0.255,0.373,0.395,
numb,0.108,0.42,0.352,
number,0.406,0.231,0.471,
numbering,0.51,0.363,0.482,
numbers,0.406,0.241,0.44,
numbness,0.306,0.398,0.265,
numbskull,0.3,0.472,0.284,
numeral,0.582,0.254,0.382,
numerator,0.49,0.317,0.526,
numerical,0.479,0.322,0.517,
numerically,0.51,0.337,0.5,
numerous,0.622,0.462,0.609,
nun,0.5,0.15,0.406,
nunchucks,0.337,0.58,0.526,
nunnery,0.653,0.236,0.473,
nuptials,0.771,0.588,0.571,
nurse,0.635,0.578,0.521,
nursemaid,0.615,0.431,0.436,
nursery,0.894,0.406,0.389,
cruelties,0.059,0.675,0.154,
nursing,0.552,0.549,0.653,
nurture,0.745,0.378,0.657,
nut,0.365,0.31,0.25,
souteneur,0.06,0.67,0.159,
circles,0.063,0.666,0.156,
nutcase,0.286,0.775,0.259,
nutcracker,0.635,0.378,0.522,
nuthouse,0.347,0.519,0.434,
nutmeg,0.635,0.302,0.35,
nutrition,0.885,0.42,0.579,
nutritional,0.812,0.406,0.676,
nutritious,0.833,0.337,0.655,
descriptions,0.064,0.672,0.158,
nutritive,0.875,0.422,0.667,
nuts,0.594,0.25,0.291,
nutshell,0.458,0.407,0.31,
nutty,0.444,0.317,0.271,
nylon,0.49,0.304,0.295,
nylong,0.439,0.248,0.351,
nylons,0.556,0.379,0.32,
nymph,0.542,0.529,0.472,
psychotherapist,0.065,0.672,0.16,
nymphomaniac,0.398,0.894,0.536,
oaf,0.344,0.357,0.33,
oak,0.583,0.245,0.536,
oar,0.469,0.392,0.316,
oasis,0.796,0.283,0.429,
oat,0.622,0.17,0.298,
oath,0.543,0.615,0.824,
oatmeal,0.592,0.192,0.241,
obedience,0.765,0.287,0.536,
obedient,0.8,0.179,0.518,
obediently,0.802,0.304,0.577,
obelisk,0.604,0.408,0.596,
obese,0.133,0.427,0.25,
obesity,0.215,0.37,0.328,
obey,0.677,0.433,0.533,
obi,0.469,0.442,0.414,
obit,0.41,0.464,0.393,
obituary,0.188,0.33,0.423,
object,0.531,0.356,0.375,
objection,0.347,0.592,0.709,
objectionable,0.459,0.382,0.558,
assisting,0.062,0.67,0.152,
objective,0.724,0.337,0.736,
objectivity,0.765,0.431,0.711,
obligation,0.222,0.596,0.718,
obligatory,0.337,0.571,0.78,
oblige,0.281,0.77,0.614,
obliged,0.327,0.68,0.411,
obliging,0.74,0.402,0.545,
obligor,0.302,0.6,0.36,
oblique,0.438,0.347,0.455,
obliterate,0.25,0.539,0.569,
au,0.059,0.668,0.154,
obliterated,0.24,0.469,0.344,
obliteration,0.177,0.622,0.397,
oblivion,0.153,0.33,0.282,
london,0.062,0.672,0.15,
oblivious,0.229,0.388,0.355,
oblong,0.561,0.455,0.37,
obnoxious,0.088,0.602,0.256,
oboe,0.51,0.34,0.392,
st,0.061,0.673,0.159,
obscene,0.05,0.745,0.348,
claus,0.058,0.67,0.153,
obscenity,0.083,0.843,0.418,
obscure,0.37,0.551,0.278,
obscured,0.115,0.356,0.298,
obscurity,0.208,0.392,0.38,
observance,0.531,0.315,0.632,
observant,0.74,0.422,0.708,
observation,0.633,0.433,0.667,
observatory,0.643,0.324,0.731,
observe,0.771,0.39,0.36,
observer,0.663,0.363,0.603,
observing,0.583,0.4,0.685,
obsess,0.112,0.846,0.509,
obsessed,0.219,0.84,0.439,
obsessing,0.173,0.773,0.698,
obsession,0.229,0.847,0.571,
obsessive,0.219,0.823,0.48,
bowled,0.063,0.668,0.152,
obsolescence,0.25,0.431,0.377,
obsolete,0.337,0.321,0.25,
obstacle,0.204,0.708,0.336,
obstetrician,0.521,0.636,0.604,
obstetrics,0.53,0.582,0.564,
obstinate,0.146,0.696,0.562,
obstruct,0.115,0.66,0.458,
obstruction,0.125,0.742,0.491,
obstructive,0.204,0.65,0.613,
obtain,0.76,0.438,0.731,
obtainable,0.677,0.327,0.702,
obtuse,0.281,0.46,0.345,
obverse,0.47,0.394,0.464,
obvious,0.625,0.336,0.585,
ocarina,0.541,0.392,0.366,
occasion,0.7,0.451,0.398,
occasional,0.49,0.298,0.387,
fom,0.062,0.667,0.159,
occasionally,0.538,0.24,0.264,
occipital,0.398,0.408,0.518,
occlusion,0.306,0.439,0.442,
occult,0.292,0.382,0.406,
occupancy,0.625,0.471,0.721,
occupant,0.5,0.417,0.483,
occupation,0.562,0.47,0.692,
occupational,0.583,0.469,0.596,
occupied,0.337,0.546,0.441,
occupier,0.427,0.438,0.6,
occupy,0.396,0.52,0.589,
occupying,0.573,0.462,0.519,
occur,0.451,0.561,0.51,
occurrence,0.573,0.69,0.541,
ocd,0.333,0.472,0.37,
ocean,0.823,0.308,0.642,
oceanic,0.74,0.317,0.632,
octagon,0.602,0.349,0.462,
octave,0.438,0.38,0.482,
octopus,0.713,0.378,0.411,
ocular,0.418,0.37,0.4,
odd,0.265,0.337,0.302,
oddball,0.316,0.36,0.357,
oddity,0.312,0.557,0.386,
odds,0.5,0.472,0.68,
ode,0.604,0.269,0.519,
odious,0.235,0.708,0.235,
odometer,0.367,0.47,0.388,
beyond,0.06,0.666,0.15,
odor,0.337,0.363,0.404,
odyssey,0.622,0.692,0.71,
oedipal,0.312,0.575,0.509,
oestrogen,0.521,0.608,0.561,
oeuvre,0.653,0.484,0.598,
offal,0.302,0.47,0.302,
heads,0.063,0.671,0.153,
offence,0.312,0.798,0.446,
offend,0.094,0.804,0.333,
offended,0.188,0.69,0.337,
offender,0.104,0.851,0.537,
offense,0.23,0.765,0.51,
offensive,0.135,0.882,0.6,
tongues,0.057,0.668,0.158,
offer,0.75,0.745,0.596,
offered,0.582,0.49,0.544,
offering,0.688,0.462,0.585,
offhand,0.388,0.5,0.368,
office,0.427,0.302,0.509,
officer,0.542,0.43,0.877,
offices,0.469,0.312,0.534,
official,0.646,0.565,0.833,
officiate,0.688,0.453,0.704,
offing,0.49,0.412,0.447,
offload,0.479,0.444,0.525,
offset,0.719,0.394,0.704,
offshoot,0.517,0.33,0.361,
offshore,0.417,0.484,0.441,
offside,0.323,0.519,0.443,
offspring,0.656,0.435,0.6,
oft,0.5,0.308,0.474,
oftentimes,0.571,0.5,0.482,
withdrew,0.061,0.667,0.159,
ogre,0.135,0.698,0.51,
ohdear,0.458,0.519,0.442,
ohgod,0.5,0.557,0.439,
ohno,0.396,0.475,0.38,
ohshit,0.23,0.594,0.343,
oil,0.521,0.278,0.306,
oils,0.459,0.229,0.391,
oily,0.276,0.533,0.385,
oink,0.5,0.45,0.289,
ointment,0.438,0.271,0.398,
okra,0.469,0.4,0.362,
old,0.41,0.279,0.315,
olden,0.284,0.213,0.425,
older,0.385,0.255,0.317,
oldie,0.363,0.363,0.342,
oldies,0.438,0.3,0.412,
olfactory,0.602,0.409,0.452,
oligarchy,0.327,0.567,0.741,
olive,0.571,0.231,0.406,
omega,0.529,0.337,0.526,
omelet,0.708,0.323,0.315,
omen,0.39,0.657,0.583,
omgomgomg,0.49,0.551,0.358,
stains,0.058,0.671,0.154,
ominous,0.255,0.73,0.51,
omission,0.367,0.333,0.275,
dyestuff,0.063,0.666,0.151,
omit,0.33,0.265,0.451,
omitted,0.26,0.235,0.211,
omnibus,0.49,0.41,0.473,
removable,0.061,0.667,0.154,
omnipotence,0.667,0.793,0.866,
omnipotent,0.719,0.679,0.919,
omnipresent,0.688,0.452,0.825,
omniscient,0.656,0.334,0.778,
onboard,0.612,0.451,0.491,
oncologist,0.26,0.654,0.64,
oncology,0.204,0.424,0.5,
oncoming,0.594,0.625,0.773,
one,0.542,0.292,0.37,
oneday,0.667,0.245,0.374,
onedge,0.479,0.552,0.4,
onelove,0.816,0.577,0.541,
oneness,0.745,0.272,0.72,
onerous,0.5,0.48,0.462,
oneself,0.66,0.337,0.483,
ongoing,0.674,0.484,0.556,
onion,0.378,0.367,0.382,
onset,0.673,0.497,0.5,
onslaught,0.198,0.939,0.717,
onstage,0.719,0.673,0.583,
ontology,0.51,0.45,0.518,
onus,0.562,0.52,0.769,
onward,0.667,0.538,0.741,
onyx,0.571,0.461,0.38,
oodles,0.49,0.374,0.446,
oomph,0.449,0.613,0.315,
ooze,0.344,0.577,0.333,
oozing,0.238,0.515,0.427,
op,0.48,0.402,0.349,
opacity,0.471,0.251,0.256,
opal,0.623,0.479,0.379,
opaque,0.344,0.265,0.342,
ope,0.375,0.38,0.395,
open,0.62,0.48,0.569,
opener,0.584,0.526,0.377,
opening,0.667,0.51,0.62,
openly,0.603,0.388,0.553,
openness,0.837,0.561,0.667,
opera,0.714,0.5,0.483,
operate,0.582,0.69,0.691,
operatic,0.375,0.452,0.627,
operation,0.475,0.611,0.755,
operational,0.562,0.57,0.679,
operations,0.48,0.549,0.798,
operative,0.541,0.635,0.718,
operator,0.612,0.63,0.726,
ophthalmic,0.427,0.385,0.444,
ophthalmologist,0.552,0.389,0.491,
opiate,0.281,0.594,0.598,
opinion,0.594,0.482,0.638,
opinionated,0.156,0.8,0.491,
opium,0.276,0.49,0.333,
opponent,0.08,0.741,0.716,
opportune,0.796,0.538,0.767,
opportunism,0.571,0.752,0.673,
accompanied,0.065,0.67,0.159,
opportunity,0.938,0.745,0.833,
oppose,0.431,0.8,0.473,
shares,0.056,0.669,0.157,
opposed,0.092,0.46,0.606,
opposing,0.188,0.66,0.518,
opposite,0.235,0.545,0.408,
opposites,0.281,0.518,0.462,
opposition,0.135,0.729,0.592,
oppress,0.186,0.654,0.555,
oppressed,0.119,0.64,0.259,
oppression,0.08,0.673,0.615,
oppressive,0.276,0.59,0.667,
oppressor,0.16,0.776,0.629,
ops,0.417,0.55,0.528,
opt,0.51,0.471,0.345,
optic,0.663,0.384,0.594,
optical,0.677,0.311,0.542,
optics,0.562,0.286,0.58,
optimism,0.949,0.565,0.814,
optimist,0.875,0.539,0.787,
optimistic,0.979,0.58,0.821,
optimum,0.892,0.469,0.808,
option,0.512,0.427,0.359,
optional,0.755,0.35,0.44,
optionally,0.365,0.405,0.481,
options,0.622,0.327,0.473,
optometrist,0.446,0.455,0.668,
opulence,0.62,0.615,0.648,
opulent,0.562,0.66,0.66,
opus,0.458,0.368,0.391,
oracle,0.552,0.531,0.67,
oral,0.53,0.448,0.375,
orange,0.646,0.132,0.296,
orange juice,0.719,0.343,0.445,
orangutan,0.43,0.56,0.471,
oration,0.646,0.315,0.683,
orator,0.667,0.375,0.682,
oratory,0.602,0.472,0.693,
orb,0.463,0.37,0.444,
orbit,0.561,0.422,0.575,
orbital,0.458,0.451,0.559,
listened,0.06,0.667,0.157,
orbiting,0.52,0.643,0.554,
orbs,0.469,0.355,0.482,
orc,0.24,0.51,0.388,
orchard,0.76,0.269,0.333,
orchestra,0.708,0.5,0.664,
orchid,0.84,0.345,0.382,
ordained,0.735,0.409,0.731,
ordeal,0.344,0.539,0.529,
order,0.78,0.295,0.814,
orderly,0.844,0.24,0.661,
ordinance,0.615,0.452,0.776,
ordinary,0.375,0.312,0.286,
ordination,0.688,0.49,0.765,
ordnance,0.354,0.825,0.679,
ore,0.5,0.333,0.356,
oregano,0.596,0.327,0.25,
organ,0.51,0.469,0.538,
organic,0.719,0.343,0.535,
organism,0.457,0.559,0.8,
organist,0.74,0.469,0.669,
organization,0.81,0.535,0.851,
organize,0.802,0.655,0.781,
organized,0.816,0.337,0.746,
laughed,0.056,0.667,0.15,
organizer,0.604,0.577,0.846,
orgasm,0.844,0.863,0.676,
orgies,0.388,0.953,0.433,
orgy,0.346,0.962,0.536,
orient,0.667,0.422,0.667,
oriental,0.592,0.409,0.598,
orientation,0.667,0.454,0.686,
orifice,0.448,0.355,0.443,
undergone,0.064,0.667,0.159,
origami,0.684,0.276,0.294,
origin,0.729,0.435,0.591,
original,0.765,0.48,0.746,
originality,0.898,0.5,0.824,
originate,0.702,0.5,0.866,
closing,0.061,0.67,0.158,
origination,0.76,0.443,0.604,
originator,0.592,0.51,0.868,
ornament,0.561,0.373,0.441,
ornamental,0.663,0.392,0.46,
ornamentation,0.663,0.471,0.472,
ornamented,0.677,0.35,0.49,
ornate,0.812,0.356,0.5,
ornery,0.361,0.52,0.509,
orphan,0.133,0.388,0.14,
orphanage,0.184,0.439,0.425,
orphaned,0.062,0.43,0.228,
orthodontist,0.469,0.615,0.564,
orthodox,0.388,0.471,0.647,
orthodoxy,0.271,0.388,0.612,
orthogonal,0.5,0.314,0.54,
orthopedic,0.406,0.346,0.473,
oscillate,0.449,0.58,0.397,
france,0.056,0.67,0.152,
oscillating,0.469,0.548,0.402,
oscillation,0.562,0.433,0.431,
oscillatory,0.375,0.52,0.48,
ostensible,0.542,0.549,0.585,
verona,0.065,0.667,0.153,
ostensibly,0.473,0.529,0.509,
ostentatious,0.479,0.794,0.648,
ostracized,0.115,0.69,0.377,
italian,0.063,0.668,0.154,
ostrich,0.592,0.382,0.241,
other,0.472,0.23,0.259,
otter,0.439,0.216,0.339,
otto,0.427,0.425,0.404,
ottoman,0.531,0.337,0.444,
ought,0.438,0.511,0.434,
ounce,0.531,0.255,0.288,
oust,0.296,0.716,0.444,
aida,0.061,0.666,0.153,
outage,0.306,0.684,0.438,
outback,0.5,0.324,0.43,
outbid,0.594,0.622,0.54,
outboard,0.448,0.491,0.456,
outbreak,0.26,0.632,0.472,
outburst,0.209,0.802,0.528,
outcast,0.153,0.449,0.353,
outcome,0.615,0.472,0.685,
outcry,0.271,0.773,0.718,
outdated,0.167,0.236,0.226,
outdo,0.771,0.75,0.873,
outdoor,0.814,0.256,0.447,
outdoors,0.781,0.444,0.453,
outer,0.552,0.471,0.456,
outfit,0.76,0.49,0.566,
outgoing,0.65,0.472,0.538,
outgrow,0.51,0.529,0.722,
dogs,0.065,0.674,0.16,
outgrowth,0.771,0.62,0.688,
outhouse,0.281,0.519,0.255,
outing,0.771,0.672,0.634,
outlandish,0.448,0.737,0.657,
outlast,0.62,0.786,0.685,
outlaw,0.255,0.662,0.482,
shoulders,0.063,0.669,0.156,
outlet,0.61,0.396,0.245,
outline,0.542,0.365,0.509,
outlines,0.656,0.402,0.651,
outlive,0.565,0.769,0.724,
outlook,0.83,0.525,0.625,
