Word,Valence,Arousal,Dominance,Category
cheap,0.976,0.8210000000000001,0.7909,unconfident
slob,0.975,0.8260000000000001,0.7949,unconfident
blood,0.977,0.8270000000000001,0.7949,unconfident
dry,0.984,0.8240000000000001,0.7939,unconfident
stingy,0.975,0.8260000000000001,0.7929,unconfident
animalcruelty,0.982,0.8240000000000001,0.7979,unconfident
hillsborough,0.981,0.8270000000000001,0.7969,unconfident
enforce,0.983,0.8280000000000001,0.7979,unconfident
citizenship,0.978,0.8290000000000001,0.7919,unconfident
grouchy,0.98,0.8280000000000001,0.7979,unconfident
herpes,0.98,0.8230000000000001,0.7989,unconfident
penises,0.981,0.8270000000000001,0.7909,unconfident
bullets,0.976,0.8260000000000001,0.7919,unconfident
rots,0.978,0.8270000000000001,0.7969,unconfident
stank,0.984,0.8280000000000001,0.7939,unconfident
needles,0.979,0.8260000000000001,0.7989,unconfident
faded,0.976,0.8280000000000001,0.7969,unconfident
cannibal,0.978,0.8280000000000001,0.7909,unconfident
quoteyourteacher,0.984,0.8200000000000001,0.7949,unconfident
corpse,0.984,0.8220000000000001,0.7959,unconfident
adkins,0.98,0.8260000000000001,0.7899,unconfident
pie,0.977,0.8230000000000001,0.7989,unconfident
squat,0.984,0.8240000000000001,0.7939,unconfident
provocative,0.976,0.8230000000000001,0.7899,unconfident
purgatory,0.979,0.8190000000000001,0.7919,unconfident
dissect,0.977,0.8260000000000001,0.7929,unconfident
puking,0.981,0.8280000000000001,0.7939,unconfident
toilets,0.979,0.8200000000000001,0.7919,unconfident
spitting,0.977,0.8200000000000001,0.7919,unconfident
stink,0.983,0.8280000000000001,0.7949,unconfident
sly,0.983,0.8220000000000001,0.7919,unconfident
scumbag,0.977,0.8250000000000001,0.7979,unconfident
armpit,0.978,0.8240000000000001,0.7939,unconfident
girlproblems,0.977,0.8190000000000001,0.7949,unconfident
slut,0.984,0.8250000000000001,0.7939,unconfident
hoe,0.983,0.8290000000000001,0.7949,unconfident
yankees,0.98,0.8270000000000001,0.7939,unconfident
slug,0.98,0.8240000000000001,0.7949,unconfident
k,0.98,0.8250000000000001,0.7979,unconfident
chemical,0.977,0.8190000000000001,0.7939,unconfident
obv,0.982,0.8280000000000001,0.7959,unconfident
incorrect,0.984,0.8200000000000001,0.7929,unconfident
disturbing,0.98,0.8250000000000001,0.7929,unconfident
slipping,0.982,0.8210000000000001,0.7989,unconfident
apathy,0.982,0.8230000000000001,0.7939,unconfident
conscious,0.978,0.8250000000000001,0.7959,unconfident
oppose,0.98,0.8220000000000001,0.7939,unconfident
visually,0.978,0.8290000000000001,0.7999,unconfident
booed,0.984,0.8200000000000001,0.7919,unconfident
incest,0.979,0.8210000000000001,0.7909,unconfident
flaws,0.983,0.8240000000000001,0.7989,unconfident
sh,0.976,0.8210000000000001,0.7929,unconfident
chavs,0.983,0.8210000000000001,0.7979,unconfident
traumatized,0.983,0.8270000000000001,0.7909,unconfident
ignored,0.98,0.8280000000000001,0.7919,unconfident
hiv,0.985,0.8200000000000001,0.7959,unconfident
heartless,0.981,0.8240000000000001,0.7999,unconfident
infested,0.98,0.8220000000000001,0.7969,unconfident
anorexia,0.982,0.8260000000000001,0.7969,unconfident
chlorine,0.984,0.8280000000000001,0.7969,unconfident
bugs,0.978,0.8230000000000001,0.7979,unconfident
excessive,0.985,0.8250000000000001,0.7979,unconfident
sf,0.981,0.8200000000000001,0.7979,unconfident
dissecting,0.98,0.8250000000000001,0.7969,unconfident
christie,0.977,0.8280000000000001,0.7939,unconfident
english,0.984,0.8210000000000001,0.7959,unconfident
nahi,0.975,0.8270000000000001,0.7949,unconfident
grain,0.98,0.8250000000000001,0.7969,unconfident
discrimination,0.983,0.8220000000000001,0.7989,unconfident
cleaners,0.979,0.8260000000000001,0.7929,unconfident
retire,0.983,0.8250000000000001,0.7909,unconfident
bodily,0.984,0.8250000000000001,0.7929,unconfident
v,0.978,0.8240000000000001,0.7959,unconfident
whatdidido,0.984,0.8240000000000001,0.7909,unconfident
colours,0.976,0.8230000000000001,0.7899,unconfident
rape,0.977,0.8270000000000001,0.7899,unconfident
slutty,0.978,0.8290000000000001,0.7989,unconfident
poppy,0.975,0.8210000000000001,0.7949,unconfident
stinks,0.98,0.8240000000000001,0.7959,unconfident
stewart,0.976,0.8280000000000001,0.7929,unconfident
that,0.981,0.8190000000000001,0.7999,unconfident
fling,0.979,0.8280000000000001,0.7979,unconfident
producing,0.98,0.8280000000000001,0.7989,unconfident
inthgrade,0.976,0.8250000000000001,0.7999,unconfident
uggghhh,0.985,0.8230000000000001,0.7939,unconfident
wardens,0.983,0.8260000000000001,0.7899,unconfident
ihate,0.983,0.8240000000000001,0.7949,unconfident
cheat,0.983,0.8250000000000001,0.7919,unconfident
incomplete,0.982,0.8240000000000001,0.7899,unconfident
heartless,0.98,0.8190000000000001,0.7959,unconfident
noonecares,0.979,0.8280000000000001,0.7999,unconfident
reilly,0.976,0.8220000000000001,0.7979,unconfident
dee,0.981,0.8210000000000001,0.7939,unconfident
noshavenovember,0.985,0.8240000000000001,0.7919,unconfident
doctors,0.981,0.8200000000000001,0.7989,unconfident
gassed,0.985,0.8230000000000001,0.7919,unconfident
sardines,0.983,0.8200000000000001,0.7959,unconfident
witnessing,0.978,0.8240000000000001,0.7939,unconfident
artificial,0.98,0.8250000000000001,0.7959,unconfident
personally,0.978,0.8270000000000001,0.7989,unconfident
homophobe,0.977,0.8260000000000001,0.7979,unconfident
flirts,0.979,0.8220000000000001,0.7959,unconfident
decency,0.978,0.8290000000000001,0.7949,unconfident
aids,0.98,0.8250000000000001,0.7979,unconfident
carers,0.981,0.8280000000000001,0.7909,unconfident
imitate,0.982,0.8230000000000001,0.7929,unconfident
cig,0.976,0.8280000000000001,0.7929,unconfident
merica,0.98,0.8220000000000001,0.7929,unconfident
stoned,0.982,0.8290000000000001,0.7969,unconfident
fugly,0.984,0.8220000000000001,0.7949,unconfident
detailed,0.976,0.8200000000000001,0.7909,unconfident
trashed,0.979,0.8240000000000001,0.7929,unconfident
abusers,0.978,0.8260000000000001,0.7929,unconfident
atrocious,0.982,0.8290000000000001,0.7949,unconfident
boycotting,0.981,0.8230000000000001,0.7949,unconfident
mortified,0.984,0.8230000000000001,0.7949,unconfident
quagmire,0.982,0.8230000000000001,0.7989,unconfident
phillip,0.982,0.8270000000000001,0.7989,unconfident
cruelty,0.984,0.8200000000000001,0.7989,unconfident
medal,0.98,0.8210000000000001,0.7909,unconfident
roaches,0.983,0.8270000000000001,0.7969,unconfident
fat,0.984,0.8230000000000001,0.7939,unconfident
betray,0.978,0.8230000000000001,0.7979,unconfident
cheaters,0.978,0.8200000000000001,0.7939,unconfident
teenmom,0.981,0.8200000000000001,0.7939,unconfident
senate,0.981,0.8290000000000001,0.7929,unconfident
quack,0.985,0.8290000000000001,0.7929,unconfident
tasted,0.982,0.8200000000000001,0.7979,unconfident
by,0.975,0.8200000000000001,0.7939,unconfident
sodone,0.984,0.8250000000000001,0.7929,unconfident
coughed,0.98,0.8260000000000001,0.7929,unconfident
pigs,0.975,0.8260000000000001,0.7959,unconfident
hatred,0.984,0.8210000000000001,0.7939,unconfident
smelly,0.981,0.8200000000000001,0.7989,unconfident
donkey,0.978,0.8210000000000001,0.7989,unconfident
rank,0.982,0.8220000000000001,0.7929,unconfident
viagra,0.977,0.8200000000000001,0.7909,unconfident
underage,0.975,0.8230000000000001,0.7969,unconfident
promotions,0.984,0.8290000000000001,0.7989,unconfident
justmyluck,0.985,0.8270000000000001,0.7919,unconfident
used,0.985,0.8260000000000001,0.7989,unconfident
slammed,0.982,0.8190000000000001,0.7999,unconfident
slimy,0.979,0.8230000000000001,0.7939,unconfident
peach,0.981,0.8270000000000001,0.7929,unconfident
cantdateyouif,0.978,0.8280000000000001,0.7989,unconfident
ki,0.984,0.8270000000000001,0.7899,unconfident
primary,0.976,0.8200000000000001,0.7919,unconfident
tinder,0.984,0.8220000000000001,0.7919,unconfident
rachet,0.982,0.8290000000000001,0.7989,unconfident
germs,0.984,0.8270000000000001,0.7899,unconfident
natty,0.983,0.8240000000000001,0.7919,unconfident
owns,0.976,0.8270000000000001,0.7919,unconfident
sewer,0.982,0.8190000000000001,0.7929,unconfident
scum,0.983,0.8260000000000001,0.7959,unconfident
amber,0.977,0.8220000000000001,0.7939,unconfident
smells,0.975,0.8220000000000001,0.7919,unconfident
onions,0.982,0.8280000000000001,0.7929,unconfident
cougar,0.979,0.8290000000000001,0.7919,unconfident
abusing,0.976,0.8230000000000001,0.7959,unconfident
lsu,0.981,0.8230000000000001,0.7929,unconfident
disrespectful,0.976,0.8270000000000001,0.7959,unconfident
ther,0.975,0.8210000000000001,0.7989,unconfident
grabbing,0.978,0.8210000000000001,0.7979,unconfident
rdm,0.979,0.8260000000000001,0.7929,unconfident
fuckthat,0.978,0.8230000000000001,0.7919,unconfident
showin,0.975,0.8290000000000001,0.7969,unconfident
manners,0.979,0.8210000000000001,0.7959,unconfident
it,0.979,0.8190000000000001,0.7989,unconfident
concept,0.983,0.8280000000000001,0.7939,unconfident
sloppy,0.983,0.8280000000000001,0.7979,unconfident
older,0.985,0.8250000000000001,0.7989,unconfident
vagina,0.977,0.8240000000000001,0.7999,unconfident
hideous,0.978,0.8260000000000001,0.7929,unconfident
scumbags,0.98,0.8230000000000001,0.7949,unconfident
raped,0.98,0.8210000000000001,0.7979,unconfident
shoving,0.983,0.8290000000000001,0.7999,unconfident
anorexic,0.983,0.8270000000000001,0.7929,unconfident
inhumane,0.978,0.8280000000000001,0.7979,unconfident
sanitizer,0.98,0.8230000000000001,0.7899,unconfident
remorse,0.979,0.8200000000000001,0.7979,unconfident
lanza,0.977,0.8210000000000001,0.7909,unconfident
immediate,0.979,0.8280000000000001,0.7929,unconfident
hooker,0.978,0.8220000000000001,0.7999,unconfident
directed,0.981,0.8270000000000001,0.7939,unconfident
sneezed,0.985,0.8280000000000001,0.7899,unconfident
broth,0.975,0.8230000000000001,0.7949,unconfident
fingernails,0.976,0.8260000000000001,0.7999,unconfident
horrible,0.982,0.8230000000000001,0.7979,unconfident
jeremykyle,0.976,0.8220000000000001,0.7909,unconfident
freaks,0.976,0.8250000000000001,0.7929,unconfident
drool,0.979,0.8290000000000001,0.7899,unconfident
aggravated,0.983,0.8200000000000001,0.7979,unconfident
hurl,0.982,0.8260000000000001,0.7949,unconfident
colleague,0.98,0.8230000000000001,0.7999,unconfident
swap,0.975,0.8250000000000001,0.7929,unconfident
greasy,0.977,0.8240000000000001,0.7969,unconfident
spiteful,0.984,0.8230000000000001,0.7949,unconfident
banks,0.983,0.8260000000000001,0.7939,unconfident
scorpion,0.976,0.8220000000000001,0.7909,unconfident
bothers,0.977,0.8210000000000001,0.7929,unconfident
addict,0.983,0.8200000000000001,0.7959,unconfident
tramps,0.976,0.8190000000000001,0.7929,unconfident
lemonade,0.983,0.8270000000000001,0.7949,unconfident
hoarders,0.98,0.8200000000000001,0.7899,unconfident
scumbag,0.984,0.8290000000000001,0.7989,unconfident
unsee,0.984,0.8280000000000001,0.7949,unconfident
dew,0.977,0.8240000000000001,0.7949,unconfident
puke,0.979,0.8270000000000001,0.7989,unconfident
pissy,0.981,0.8190000000000001,0.7989,unconfident
noises,0.983,0.8190000000000001,0.7929,unconfident
citizens,0.977,0.8210000000000001,0.7939,unconfident
weave,0.978,0.8220000000000001,0.7919,unconfident
cellulite,0.978,0.8230000000000001,0.7959,unconfident
crusty,0.975,0.8240000000000001,0.7979,unconfident
bush,0.982,0.8280000000000001,0.7919,unconfident
retard,0.977,0.8240000000000001,0.7929,unconfident
fag,0.98,0.8240000000000001,0.7939,unconfident
manners,0.976,0.8220000000000001,0.7939,unconfident
goose,0.98,0.8190000000000001,0.7939,unconfident
boys,0.983,0.8200000000000001,0.7909,unconfident
sentenced,0.979,0.8220000000000001,0.7989,unconfident
clowns,0.978,0.8230000000000001,0.7919,unconfident
general,0.981,0.8250000000000001,0.7979,unconfident
abusive,0.981,0.8220000000000001,0.7919,unconfident
hanging,0.983,0.8280000000000001,0.7929,unconfident
goaway,0.979,0.8220000000000001,0.7959,unconfident
scoundrel,0.975,0.8220000000000001,0.7959,unconfident
possum,0.98,0.8240000000000001,0.7919,unconfident
blow,0.979,0.8230000000000001,0.7929,unconfident
rub,0.983,0.8260000000000001,0.7959,unconfident
racism,0.985,0.8230000000000001,0.7909,unconfident
nigger,0.984,0.8260000000000001,0.7979,unconfident
yer,0.981,0.8240000000000001,0.7979,unconfident
scoff,0.975,0.8230000000000001,0.7929,unconfident
immature,0.983,0.8220000000000001,0.7959,unconfident
growapair,0.982,0.8260000000000001,0.7989,unconfident
vulgar,0.985,0.8210000000000001,0.7949,unconfident
oscar,0.977,0.8230000000000001,0.7929,unconfident
shaved,0.984,0.8240000000000001,0.7999,unconfident
member,0.982,0.8260000000000001,0.7919,unconfident
rotten,0.977,0.8260000000000001,0.7959,unconfident
dandruff,0.978,0.8230000000000001,0.7969,unconfident
guilty,0.98,0.8200000000000001,0.7999,unconfident
limits,0.98,0.8230000000000001,0.7949,unconfident
botched,0.982,0.8210000000000001,0.7909,unconfident
sticky,0.977,0.8220000000000001,0.7899,unconfident
scold,0.977,0.8250000000000001,0.7959,unconfident
armpits,0.984,0.8290000000000001,0.7899,unconfident
reeks,0.976,0.8250000000000001,0.7909,unconfident
disliking,0.979,0.8290000000000001,0.7909,unconfident
std,0.979,0.8240000000000001,0.7979,unconfident
bone,0.982,0.8250000000000001,0.7899,unconfident
terrible,0.98,0.8260000000000001,0.7989,unconfident
erm,0.979,0.8210000000000001,0.7999,unconfident
nofriends,0.981,0.8230000000000001,0.7909,unconfident
bitter,0.977,0.8250000000000001,0.7919,unconfident
saliva,0.978,0.8260000000000001,0.7909,unconfident
floating,0.979,0.8260000000000001,0.7959,unconfident
bikini,0.975,0.8210000000000001,0.7989,unconfident
licked,0.981,0.8210000000000001,0.7899,unconfident
dumb,0.981,0.8270000000000001,0.7959,unconfident
nolove,0.978,0.8210000000000001,0.7899,unconfident
advertising,0.978,0.8260000000000001,0.7989,unconfident
ashamed,0.981,0.8200000000000001,0.7909,unconfident
burning,0.976,0.8290000000000001,0.7909,unconfident
earth,0.976,0.8250000000000001,0.7939,unconfident
suitemate,0.982,0.8270000000000001,0.7949,unconfident
rats,0.98,0.8200000000000001,0.7989,unconfident
persons,0.976,0.8270000000000001,0.7939,unconfident
fck,0.976,0.8290000000000001,0.7909,unconfident
influence,0.979,0.8270000000000001,0.7959,unconfident
degrade,0.98,0.8220000000000001,0.7979,unconfident
humidity,0.978,0.8280000000000001,0.7969,unconfident
oreos,0.982,0.8240000000000001,0.7979,unconfident
factory,0.976,0.8230000000000001,0.7919,unconfident
porno,0.982,0.8230000000000001,0.7899,unconfident
aftertaste,0.975,0.8260000000000001,0.7989,unconfident
spitter,0.979,0.8200000000000001,0.7979,unconfident
anonymous,0.979,0.8260000000000001,0.7979,unconfident
tasteless,0.984,0.8200000000000001,0.7969,unconfident
pole,0.982,0.8220000000000001,0.7959,unconfident
broads,0.979,0.8240000000000001,0.7979,unconfident
perv,0.983,0.8230000000000001,0.7919,unconfident
defiantly,0.979,0.8210000000000001,0.7979,unconfident
hater,0.983,0.8270000000000001,0.7999,unconfident
cold,0.985,0.8230000000000001,0.7939,unconfident
walked,0.979,0.8280000000000001,0.7999,unconfident
erks,0.977,0.8240000000000001,0.7959,unconfident
bra,0.981,0.8270000000000001,0.7949,unconfident
so,0.984,0.8230000000000001,0.7959,unconfident
browns,0.979,0.8280000000000001,0.7999,unconfident
lazio,0.975,0.8260000000000001,0.7999,unconfident
oomf,0.983,0.8270000000000001,0.7989,unconfident
favorites,0.981,0.8280000000000001,0.7969,unconfident
unsweet,0.981,0.8200000000000001,0.7929,unconfident
disappointment,0.978,0.8210000000000001,0.7909,unconfident
cricket,0.975,0.8260000000000001,0.7959,unconfident
ties,0.978,0.8220000000000001,0.7949,unconfident
yuck,0.982,0.8270000000000001,0.7929,unconfident
montana,0.976,0.8210000000000001,0.7929,unconfident
tut,0.979,0.8280000000000001,0.7969,unconfident
disrespect,0.978,0.8210000000000001,0.7929,unconfident
shud,0.982,0.8280000000000001,0.7939,unconfident
supermarket,0.983,0.8270000000000001,0.7919,unconfident
disgrace,0.979,0.8240000000000001,0.7969,unconfident
ova,0.984,0.8270000000000001,0.7979,unconfident
jonathan,0.984,0.8250000000000001,0.7929,unconfident
trash,0.979,0.8290000000000001,0.7999,unconfident
nasty,0.978,0.8210000000000001,0.7919,unconfident
spit,0.981,0.8280000000000001,0.7919,unconfident
attitude,0.977,0.8230000000000001,0.7949,unconfident
rolled,0.983,0.8280000000000001,0.7989,unconfident
spat,0.981,0.8210000000000001,0.7919,unconfident
wendy,0.984,0.8210000000000001,0.7979,unconfident
gross,0.976,0.8190000000000001,0.7979,unconfident
cigarette,0.98,0.8250000000000001,0.7919,unconfident
flyers,0.978,0.8210000000000001,0.7959,unconfident
graham,0.981,0.8200000000000001,0.7959,unconfident
screaming,0.982,0.8200000000000001,0.7919,unconfident
takin,0.984,0.8280000000000001,0.7979,unconfident
pet,0.98,0.8250000000000001,0.7949,unconfident
puke,0.982,0.8270000000000001,0.7909,unconfident
burp,0.978,0.8210000000000001,0.7949,unconfident
scream,0.983,0.8260000000000001,0.7969,unconfident
bags,0.981,0.8200000000000001,0.7919,unconfident
mornings,0.98,0.8270000000000001,0.7979,unconfident
smokers,0.98,0.8230000000000001,0.7909,unconfident
disgusting,0.982,0.8240000000000001,0.7999,unconfident
cat,0.984,0.8270000000000001,0.7999,unconfident
unhappy,0.979,0.8280000000000001,0.7939,unconfident
fools,0.98,0.8290000000000001,0.7939,unconfident
shirts,0.975,0.8260000000000001,0.7959,unconfident
sickening,0.984,0.8270000000000001,0.7919,unconfident
pad,0.98,0.8270000000000001,0.7969,unconfident
spew,0.98,0.8250000000000001,0.7939,unconfident
yuk,0.976,0.8270000000000001,0.7949,unconfident
punished,0.984,0.8280000000000001,0.7959,unconfident
sickened,0.978,0.8260000000000001,0.7939,unconfident
swallowing,0.978,0.8270000000000001,0.7939,unconfident
especially,0.978,0.8230000000000001,0.7919,unconfident
most,0.982,0.8230000000000001,0.7989,unconfident
hoarding,0.979,0.8230000000000001,0.7979,unconfident
gaining,0.977,0.8290000000000001,0.7959,unconfident
i,0.976,0.8290000000000001,0.7969,unconfident
nothanks,0.979,0.8190000000000001,0.7909,unconfident
punishment,0.977,0.8280000000000001,0.7909,unconfident
claims,0.978,0.8260000000000001,0.7929,unconfident
cigs,0.979,0.8260000000000001,0.7919,unconfident
cheater,0.98,0.8220000000000001,0.7919,unconfident
substitute,0.982,0.8220000000000001,0.7929,unconfident
camel,0.978,0.8250000000000001,0.7899,unconfident
pictures,0.976,0.8210000000000001,0.7989,unconfident
